"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-15",,,"0.66","0.0","0.0","95","72","73",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-16",,,"0.00","0.0","0.0","84","68","70",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-17",,,"0.17","0.0","0.0","77","66","66",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-18",,,"0.00","0.0","0.0","86","63","63",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-19",,,"0.05","0.0","0.0","85","63","70",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-20",,,"0.19","0.0","0.0","80","69","70",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-21",,,"0.00","0.0","0.0","88","70","75",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-22",,,"0.00","0.0","0.0","92","63","64",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-23",,,"0.00","0.0","0.0","89","59","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-24",,,"0.00","0.0","0.0","84","60","62",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-25",,,"0.00","0.0","0.0","82","54","55",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-26",,,"0.00","0.0","0.0","82","55","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-27",,,"0.00","0.0","0.0","82","59","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-28",,,"0.07","0.0","0.0","83","65","72",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-29",,,"0.00","0.0","0.0","85","69","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-30",,,"0.00","0.0","0.0","87","69","75",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-08-31",,,"0.08","0.0","0.0","86","75","79",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-01",,,"0.00","0.0","0.0","89","65","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-02",,,"0.00","0.0","0.0","87","60","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-03",,,"0.00","0.0","0.0","90","59","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-04",,,"0.00","0.0","0.0","83","57","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-05",,,"0.00","0.0","0.0","84","56","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-06",,,"0.00","0.0","0.0","82","54","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-07",,,"0.00","0.0","0.0","81","49","51",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-08",,,"0.00","0.0","0.0","83","51","56",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-09",,,"0.00","0.0","0.0","87","56","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-10",,,"0.00","0.0","0.0","83","53","54",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-11",,,"0.00","0.0","0.0","83","54","54",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-12",,,"0.00","0.0","0.0","80","54","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-13",,,"0.00","0.0","0.0","90","59","61",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-14",,,"0.00","0.0","0.0","94","61","68",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-15",,,"0.19","0.0","0.0","84","68","75",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-16",,,"0.00","0.0","0.0","89","73","73",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-17",,,"0.00","0.0","0.0","88","71","72",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-18",,,"0.07","0.0","0.0","89","62","62",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-19",,,"0.00","0.0","0.0","85","61","61",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-20",,,"0.00","0.0","0.0","88","61","68",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-21",,,"0.00","0.0","0.0","85","58","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-22",,,"0.00","0.0","0.0","83","54","54",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-23",,,"0.00","0.0","0.0","87","54","68",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-24",,,"0.00","0.0","0.0","91","65","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-25",,,"0.00","0.0","0.0","74","54","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-26",,,"0.00","0.0","0.0","78","58","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-27",,,"0.18","0.0","0.0","85","65","66",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-28",,,"0.00","0.0","0.0","77","47","48",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-29",,,"0.00","0.0","0.0","78","48","64",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-09-30",,,"0.04","0.0","0.0","76","40","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-01",,,"0.00","0.0","0.0","70","39","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-02",,,"0.00","0.0","0.0","76","41","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-03",,,"0.00","0.0","0.0","81","44","48",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-04",,,"0.02","0.0","0.0","81","48","63",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-05",,,"0.02","0.0","0.0","75","57","59",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-06",,,"0.00","0.0","0.0","83","59","66",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-07",,,"0.00","0.0","0.0","77","66","68",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-08",,,"1.50","0.0","0.0","79","68","74",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-09",,,"1.71","0.0","0.0","75","56","56",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-10",,,"0.02","0.0","0.0","63","56","60",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-11",,,"1.48","0.0","0.0","62","58","58",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-12",,,"1.37","0.0","0.0","63","57","57",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-13",,,"1.65","0.0","0.0","62","57","62",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-14",,,"1.59","0.0","0.0","65","60","60",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-15",,,"0.16","0.0","0.0","65","59","61",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-16",,,"0.00","0.0","0.0","75","52","52",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-17",,,"0.00","0.0","0.0","67","49","49",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-18",,,"0.00","0.0","0.0","66","48","53",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-19",,,"0.00","0.0","0.0","76","43","43",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-20",,,"0.00","0.0","0.0","72","42","53",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-21",,,"0.00","0.0","0.0","60","46","51",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-22",,,"0.31","0.0","0.0","52","51","52",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-23",,,"0.64","0.0","0.0","60","46","46",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-24",,,"0.00","0.0","0.0","60","37","43",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-25",,,"1.09","0.0","0.0","55","43","51",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-26",,,"0.33","0.0","0.0","52","39","39",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-27",,,"0.00","0.0","0.0","55","35","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-28",,,"0.00","0.0","0.0","54","32","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-29",,,"0.00","0.0","0.0","51","32","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-30",,,"0.00","0.0","0.0","50","37","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-10-31",,,"0.00","0.0","0.0","67","37","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-01",,,"0.00","0.0","0.0","73","38","47",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-02",,,"0.00","0.0","0.0","70","47","47",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-03",,,"0.00","0.0","0.0","60","35","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-04",,,"0.00","0.0","0.0","68","38","46",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-05",,,"0.00","0.0","0.0","71","46","51",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-06",,,"0.00","0.0","0.0","73","45","52",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-07",,,"0.00","0.0","0.0","75","45","50",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-08",,,"0.00","0.0","0.0","63","40","45",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-09",,,"0.00","0.0","0.0","68","45","55",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-10",,,"0.20","0.0","0.0","70","55","55",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-11",,,"0.00","0.0","0.0","56","35","39",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-12",,,"0.00","0.0","0.0","49","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-13",,,"0.00","0.0","0.0","61","28","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-14",,,"0.00","0.0","0.0","66","44","55",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-15",,,"0.00","0.0","0.0","70","53","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-16",,,"0.01","0.0","0.0","73","57","65",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-17",,,"0.62","0.0","0.0","74","38","38",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-18",,,"0.00","0.0","0.0","45","25","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-19",,,"0.00","0.0","0.0","42","21","21",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-20",,,"0.00","0.0","0.0","51","21","33",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-21",,,"0.00","0.0","0.0","60","33","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-22",,,"1.19","0.0","0.0","52","41","44",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-23",,,"0.85","0.0","0.0","46","29","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-24",,,"0.01","0.0","0.0","42","29","42",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-25",,,"0.00","0.0","0.0","51","22","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-26",,,"0.00","0.0","0.0","36","18","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-27",,,"0.00","0.0","0.0","45","22","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-28",,,"0.00","0.0","0.0","54","30","53",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-29",,,"0.00","0.0","0.0","68","53","61",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-11-30",,,"1.36","0.0","0.0","68","53","53",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-01",,,"0.00","0.0","0.0","60","37","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-02",,,"0.00","0.0","0.0","46","34","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-03",,,"0.00","0.0","0.0","43","26","26",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-04",,,"0.09","0.5","0.0","37","26","33",,"    1",,"    1",,"    1",
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-05",,,"0.30","0.0","0.0","40","32","32",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-06",,,"0.28","4.1","4.0","35","28","28",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-07",,,"0.00","0.0","2.0","37","18","18",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-08",,,"0.00","0.0","1.0","34","16","16",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-09",,,"0.39","0.0","0.0","34","16","30",,"    1",,"    1",,"    1",
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-10",,,"0.29","0.0","0.0","36","21","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-11",,,"0.00","0.0","0.0","40","22","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-12",,,"0.00","0.0","0.0","45","24","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-13",,,"0.00","0.0","0.0","40","17","17",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-14",,,"0.00","0.0","0.0","28","13","13",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-15",,,"0.00","0.0","0.0","25","13","16",,"    1",,"    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-16",,,"1.19","0.0","0.0","55","16","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-17",,,"0.00","0.0","0.0","48","28","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-18",,,"0.00","0.0","0.0","45","27","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-19",,,"0.00","0.0","0.0","42","28","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-20",,,"0.00","0.0","0.0","41","20","20",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-21",,,"0.00","0.0","0.0","36","17","17",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-22",,,"0.00","0.0","0.0","36","17","20",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-23",,,"0.00","0.0","0.0","40","20","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-24",,,"0.00","0.0","0.0","55","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-25",,,"0.00","0.0","0.0","58","23","24",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-26",,,"0.53","0.0","0.0","55","24","44",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-27",,,"0.00","0.0","0.0","47","40","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-28",,,"0.00","0.0","0.0","47","28","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-29",,,"0.04","0.0","0.0","56","32","46",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-30",,,"0.45","0.0","0.0","49","40","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2005-12-31",,,"0.00","0.0","0.0","49","30","32",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-01",,,"0.10","0.0","0.0","44","32","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-02",,,"0.00","0.0","0.0","46","27","27",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-03",,,"1.25","0.0","0.0","48","27","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-04",,,"0.14","0.0","0.0","45","34","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-05",,,"0.02","0.0","0.0","45","34","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-06",,,"0.00","0.0","0.0","54","31","36",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-07",,,"0.00","0.0","0.0","42","22","23",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-08",,,"0.00","0.0","0.0","37","23","36",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-09",,,"0.00","0.0","0.0","49","35","45",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-10",,,"0.00","0.0","0.0","61","30","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-11",,,"0.00","0.0","0.0","51","29","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-12",,,"0.05","0.0","0.0","59","41","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-13",,,"0.00","0.0","0.0","61","36","40",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-14",,,"0.51","0.0","0.0","61","40","56",,"    1","    1","    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-15",,,"0.43","4.0","3.0","56","23","23",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-16",,,"0.00","0.0","0.0","31","17","20",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-17",,,"0.00","0.0","0.0","31","18","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-18",,,"0.08","0.0","0.0","64","24","64",,"    1",,,,,"    1"
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-19",,,"0.71","0.0","0.0","64","31","31",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-20",,,"0.00","0.0","0.0","50","31","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-21",,,"0.00","0.0","0.0","59","41","48",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-22",,,"0.00","0.0","0.0","62","30","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-23",,,"1.28","0.0","0.0","47","29","44",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-24",,,"0.11","0.0","0.0","46","31","31",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-25",,,"0.10","0.0","0.0","49","30","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-26",,,"0.00","0.0","0.0","41","30","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-27",,,"0.00","0.0","0.0","36","22","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-28",,,"0.00","0.0","0.0","44","22","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-29",,,"0.00","0.0","0.0","60","32","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-30",,,"0.13","0.0","0.0","54","38","38",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-01-31",,,"0.01","0.0","0.0","64","38","42",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-01",,,"0.02","0.0","0.0","44","38","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-02",,,"0.00","0.0","0.0","45","31","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-03",,,"0.30","0.0","0.0","58","33","57",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-04",,,"0.09","0.0","0.0","63","36","43",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-05",,,"0.36","0.0","0.0","59","39","39",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-06",,,"0.00","0.0","0.0","47","32","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-07",,,"0.00","0.0","0.0","42","28","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-08",,,"0.00","0.0","0.0","43","21","21",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-09",,,"0.00","0.0","0.0","39","19","19",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-10",,,"0.00","0.0","0.0","36","19","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-11",,,"0.00","0.0","0.0","40","25","31",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-12",,,"0.68","5.0","5.0","41","24","24",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-13",,,"0.15","3.5","6.0","30","13","14",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-14",,,"0.00","0.0","4.0","35","14","21",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-15",,,"0.00","0.0","1.0","43","21","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-16",,,"0.00","0.0","0.0","59","24","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-17",,,"0.00","0.0","0.0","64","35","55",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-18",,,"0.04","0.0","0.0","62","32","32",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-19",,,"0.01","0.0","0.0","36","13","15",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-20",,,"0.00","0.0","0.0","30","15","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-21",,,"0.00","0.0","0.0","39","23","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-22",,,"0.00","0.0","0.0","45","22","26",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-23",,,"0.06","0.0","0.0","38","26","35",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-24",,,"0.06","0.0","0.0","47","31","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-25",,,"0.00","0.0","0.0","41","21","21",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-26",,,"0.00","0.0","0.0","55","21","23",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-27",,,"0.00","0.0","0.0","32","16","17",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-02-28",,,"0.00","0.0","0.0","34","17","23",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-01",,,"0.00","0.0","0.0","36","23","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-02",,,"0.01","0.0","0.0","47","24","32",,"    1",,,,"    1",
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-03",,,"0.22","0.0","0.0","39","25","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-04",,,"0.00","0.0","0.0","39","25","27",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-05",,,"0.00","0.0","0.0","43","27","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-06",,,"0.00","0.0","0.0","50","25","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-07",,,"0.00","0.0","0.0","48","25","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-08",,,"0.00","0.0","0.0","46","23","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-09",,,"0.00","0.0","0.0","54","25","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-10",,,"0.03","0.0","0.0","65","44","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-11",,,"0.00","0.0","0.0","77","42","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-12",,,"0.00","0.0","0.0","69","44","50",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-13",,,"0.02","0.0","0.0","64","48","49",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-14",,,"0.05","0.0","0.0","81","49","62",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-15",,,"0.01","0.0","0.0","62","36","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-16",,,"0.00","0.0","0.0","48","29","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-17",,,"0.00","0.0","0.0","53","33","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-18",,,"0.00","0.0","0.0","51","24","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-19",,,"0.00","0.0","0.0","44","28","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-20",,,"0.00","0.0","0.0","47","27","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-21",,,"0.00","0.0","0.0","44","22","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-22",,,"0.00","0.0","0.0","42","25","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-23",,,"0.00","0.0","0.0","47","32","39",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-24",,,"0.00","0.0","0.0","52","28","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-25",,,"0.00","0.0","0.0","55","34","39",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-26",,,"0.63","0.0","0.0","47","34","37",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-27",,,"0.01","0.0","0.0","51","34","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-28",,,"0.00","0.0","0.0","58","33","37",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2006-03-29",,,"0.00","0.0","0.0","58","37","39",,,,,,,
